,DAY,base,AUD,BGN,BRL,CAD,CHF,CNY,CZK,DKK,GBP,HKD,HRK,HUF,IDR,ILS,INR,ISK,JPY,KRW,MXN,MYR,NOK,NZD,PHP,PLN,RON,RUB,SEK,SGD,THB,TRY,USD,ZAR
113,2020-06-12,USD,1.4549716914,1.7301840057,5.0767869781,1.357661005,0.9463021939,7.0762561925,23.6181882519,6.59509908,0.7931086341,7.7500884643,6.6932059448,306.0863411182,14205.8032554848,3.4668259023,75.8912774239,134.5541401274,107.2717622081,1203.5120311394,22.5097310686,4.2675159236,9.5961606511,1.5528131635,50.2149681529,3.9352441614,4.2766277424,69.6799363057,9.2978591649,1.3904812456,30.9501061571,6.8315640481,1.0,17.055378627
114,2020-06-15,USD,1.4641428952,1.7380254154,5.1585355016,1.3633697681,0.9489913801,7.0949968897,23.7118990491,6.6256998134,0.7966586688,7.7500222163,6.715542522,308.4155336355,14253.6034835155,3.4966675553,76.004176664,134.8084955123,107.3758108949,1213.9696081045,22.5804674309,4.277970319,9.6768861637,1.5525637608,50.344796943,3.9413489736,4.2952990314,70.0716253444,9.3657691282,1.3944725851,31.1099262419,6.8396871945,1.0,17.1705323025
115,2020-06-16,USD,1.4435797665,1.7295719844,5.0978952954,1.3547930669,0.947736116,7.0782631765,23.4913335692,6.5936505129,0.7903254333,7.7497347011,6.6744782455,305.5359037849,14130.049522462,3.4704633888,76.0948001415,135.1344181111,107.348779625,1210.744605589,22.0800318359,4.2750265299,9.4967279802,1.5452776795,50.1096568801,3.9151043509,4.2765298903,69.3659356208,9.2974885037,1.3895472232,31.1107180757,6.8484258932,1.0,17.0249380969
116,2020-06-17,USD,1.4504985755,1.7412749288,5.2102029915,1.3536324786,0.9498753561,7.0870726496,23.6476139601,6.6381766382,0.7963675214,7.7500890313,6.7183048433,306.712962963,14198.7535612536,3.4496972934,76.166755698,135.6837606838,107.4163105413,1212.7938034188,22.2058404558,4.2819622507,9.5308048433,1.5487001425,50.1006054131,3.9589565527,4.3051103989,69.6094195157,9.359241453,1.3933404558,31.2099358974,6.8564814815,1.0,17.119747151
117,2020-06-18,USD,1.4574942078,1.7428265906,5.3232935306,1.3560862591,0.9505435751,7.0883086794,23.7827481732,6.6437355195,0.802245589,7.750133666,6.7245589022,308.2694706826,14085.0026733203,3.4584744252,76.3437889859,136.7848868294,106.9328105507,1211.2457672429,22.5118517198,4.2780253074,9.5422384602,1.5523079665,50.1710924969,3.9785243272,4.3123329175,69.6901621814,9.4034040278,1.3938691855,31.1245767243,6.8586704687,1.0,17.4063446801
118,2020-06-19,USD,1.4505798394,1.7446922391,5.3549509367,1.356735058,0.9505798394,7.0768956289,23.8028545941,6.6506690455,0.8073595004,7.7510258698,6.7497769848,308.1534344335,14208.4478144514,3.4451382694,76.139161463,137.9125780553,106.8421052632,1207.4308652988,22.5803746655,4.268867083,9.5570918822,1.5524531668,50.0740410348,3.9710972346,4.3200713649,69.274308653,9.4264049955,1.3936663693,31.0124888492,6.8587867975,1.0,17.3452274755
119,2020-06-22,USD,1.4529563899,1.7442254526,5.2838669402,1.3564612503,0.9501471506,7.0764291447,23.7947025774,6.6479086774,0.8055649692,7.7501114777,6.771247659,309.1055025417,14259.0029430126,3.4488540087,76.0354053331,138.3215910104,106.9205386605,1214.0372781593,22.5018282351,4.2804780166,9.6303397842,1.5473111567,50.120395969,3.9679835905,4.3183804513,69.4550075805,9.4109515741,1.3947204138,30.9997324534,6.8517791849,1.0,17.3973958798
120,2020-06-23,USD,1.4377098427,1.728043824,5.2134652766,1.3490899452,0.9458384874,7.0634387701,23.5129881605,6.585704188,0.8007598516,7.7501325322,6.6946456971,309.6218413147,14160.0017670967,3.4288743594,75.4886022265,138.5403781587,106.9535253578,1207.3776285563,22.3093302704,4.2754903693,9.4844495494,1.5365789009,50.0839370914,3.9203922955,4.2797314013,68.6935854391,9.2927195618,1.3909701361,30.9197738116,6.8582788479,1.0,17.2043647288
121,2020-06-24,USD,1.4487588652,1.7338652482,5.1792553191,1.3591312057,0.9467198582,7.0719858156,23.6994680851,6.6072695035,0.8009131206,7.7500886525,6.7149822695,311.6843971631,14168.5017730496,3.4300531915,75.6458333333,139.2730496454,106.6489361702,1202.4734042553,22.5862588652,4.2725177305,9.5707446809,1.5560283688,50.0469858156,3.9432624113,4.2937056738,69.1559397163,9.3213652482,1.3890070922,30.8404255319,6.854787234,1.0,17.3106382979
122,2020-06-25,USD,1.4572321429,1.74625,5.3582142857,1.3644642857,0.9497321429,7.0719642857,23.925,6.6548214286,0.8047589286,7.7504464286,6.75625,316.3839285714,14275.0,3.4415178571,75.6357142857,138.9285714286,107.3660714286,1203.3303571429,22.8852678571,4.2780357143,9.7096428571,1.559375,50.0669642857,3.986875,4.3232142857,69.4210714286,9.3629464286,1.3928571429,30.9348214286,6.855,1.0,17.4002678571
123,2020-06-26,USD,1.4548292161,1.7442254526,5.4039953625,1.3660929279,0.94809596,7.0719700348,23.9079639704,6.6461250334,0.8077677696,7.7502898421,6.739944707,316.7305805761,14220.003567288,3.4308392045,75.6456791224,138.2324088112,106.9562115402,1200.5618478552,22.816017123,4.2910015161,9.7074823865,1.5542673682,49.9892981361,3.9850173905,4.3187371801,69.4550967627,9.3438865602,1.3919557656,30.9230357621,6.854989744,1.0,17.2834210292
124,2020-06-29,USD,1.4539170507,1.7332506203,5.4151896491,1.3655618575,0.9454980503,7.0755937611,23.7929812123,6.6050159518,0.8112371499,7.7504431053,6.7077277561,315.7568238213,14368.202764977,3.4336228288,75.4980503368,137.7171215881,107.2935129387,1198.8745125842,22.973236441,4.2850053173,9.6608472173,1.5537929812,49.8564338887,3.9581708614,4.2928039702,69.9369904289,9.2857142857,1.3920595533,30.8800070897,6.8549273307,1.0,17.2157036512
125,2020-06-30,USD,1.4595463476,1.7465618861,5.4579389177,1.3684586533,0.9511519914,7.0743882836,23.8792641543,6.6552955885,0.8148151456,7.7503125558,6.7608501518,318.4318628326,14452.9469548134,3.4667797821,75.5701911056,138.7747812109,107.7513841757,1201.8485443829,23.1711019825,4.2854974103,9.7445972495,1.5609930345,49.8606894088,3.9792820146,4.3219324879,71.110912663,9.3720307198,1.3973923915,30.9198071084,6.8548848009,1.0,17.362475442
126,2020-07-01,USD,1.4525,1.74625,5.4428571429,1.3586607143,0.9482142857,7.0670535714,23.8125,6.6542857143,0.8074107143,7.7507142857,6.7540178571,316.5178571429,14265.0,3.4557142857,75.5553571429,138.9285714286,107.4196428571,1203.4285714286,22.946875,4.2865178571,9.6192857143,1.5501785714,49.8133928571,3.980625,4.3183928571,71.1422321429,9.371875,1.3955357143,30.9901785714,6.8550892857,1.0,17.2263392857
127,2020-07-02,USD,1.4439128123,1.7329434698,5.3006379585,1.3594719121,0.9434697856,7.0670742513,23.5973772816,6.6016303385,0.7994417863,7.7502215134,6.6990076201,311.5275562644,14378.5043416622,3.4470139996,74.7421584264,138.4015594542,107.4251284778,1199.6278575226,22.6262626263,4.2854864434,9.469519759,1.5326067694,49.6881091618,3.9642034379,4.2845117845,70.3911040227,9.2712209817,1.3934077618,31.0597200071,6.8552188552,1.0,16.9193691299
128,2020-07-03,USD,1.4411083393,1.7425160371,5.3561119031,1.3571810406,0.9464540271,7.0661083393,23.7571275837,6.6389878831,0.8029223093,7.7500890948,6.732893799,314.1037063435,14509.9964362081,3.4361190306,74.6801496793,139.2551674982,107.5196008553,1199.6970776907,22.5453492516,4.2875089095,9.5130969351,1.5327868852,49.4796863863,3.9813791875,4.3095153243,71.4676585887,9.3295616536,1.3946899501,31.1101211689,6.8564682823,1.0,17.0849073414
129,2020-07-06,USD,1.4331125828,1.7269757174,5.2754966887,1.3539072848,0.9396909492,7.0196909492,23.5805739514,6.5797792494,0.7991611479,7.7500220751,6.6763796909,311.5496688742,14417.6600441501,3.4430022075,74.5726269316,138.8079470199,107.53200883,1192.5033112583,22.1816335541,4.2773509934,9.3790728477,1.5269757174,49.3342163355,3.9460485651,4.2715231788,71.85598234,9.2581015453,1.3909933775,31.0445916115,6.8647240618,1.0,17.0208388521
130,2020-07-07,USD,1.4403011515,1.7323294951,5.3765279008,1.3566873339,0.9426926484,7.0227635075,23.6324180691,6.6007085917,0.7984942427,7.7501328609,6.6864481842,313.215234721,14440.0,3.449955713,74.8135518158,139.0611160319,107.7147918512,1194.9158547387,22.5654561559,4.2744906997,9.4267493357,1.5287865368,49.5057573074,3.9577502214,4.2863596103,71.6464127547,9.26085031,1.3951284322,31.2329495128,6.865190434,1.0,17.0866253322
131,2020-07-08,USD,1.4391281233,1.7329434698,5.3552188552,1.3590288853,0.9413432571,7.0142654616,23.7001594896,6.6004784689,0.7967659047,7.750132908,6.6795144427,314.9831649832,14414.3186248449,3.4510898458,75.0004430268,139.4648236754,107.5580365054,1195.1621477937,22.7213361687,4.2724614567,9.4705830232,1.5272904483,49.5286195286,3.9664185717,4.2892078682,71.2904483431,9.2424242424,1.3950912635,31.2351586036,6.8649654439,1.0,16.9792663477
132,2020-07-09,USD,1.4317580674,1.7243872333,5.3359195909,1.3502027861,0.9375771469,6.9855404691,23.4720507847,6.5687709399,0.7904690531,7.7500440839,6.6447716452,312.3346852407,14395.0008816787,3.4389878328,74.982807265,139.922412273,107.2738494093,1194.1015693881,22.6578204902,4.2624757538,9.3610474343,1.518515253,49.4286721919,3.9371363075,4.2680303297,70.5717686475,9.1668136131,1.3907600071,31.1946746606,6.8634279668,1.0,16.8128196085
133,2020-07-10,USD,1.4408478184,1.7344803122,5.3823164243,1.3600567577,0.9422667613,7.0017736786,23.6706278822,6.6054451933,0.7943419652,7.7506207875,6.6818907414,313.6750620788,14435.0035473572,3.459205392,75.2403334516,141.0074494502,106.8463994324,1201.4012061015,22.7876019865,4.2664952111,9.5036360411,1.5243880809,49.4803121674,3.9679851011,4.2947853849,71.1337353672,9.2213550905,1.3926037602,31.3196168854,6.8656438453,1.0,16.9287868038
134,2020-07-13,USD,1.4341954277,1.7263659635,5.3397475505,1.3563421308,0.9431547356,7.0005296143,23.5219348574,6.5714537912,0.7938741283,7.7508164887,6.6501897784,312.3223585489,14424.9977932739,3.4447877129,75.2193485745,140.7008562097,107.1586194722,1201.6682849325,22.4959837585,4.2639244417,9.4138935475,1.5205225527,49.428899285,3.9507458734,4.2760173007,70.7449907318,9.1652396505,1.3896195604,31.3902374437,6.8694500839,1.0,16.7469326507
135,2020-07-14,USD,1.4371868132,1.7193846154,5.356043956,1.3615824176,0.9398681319,7.0158241758,23.418021978,6.5447912088,0.7980483516,7.7512967033,6.6193406593,312.5098901099,14450.0043956044,3.4366593407,75.4043956044,140.1318681319,107.4021978022,1206.1362637363,22.6270769231,4.2714725275,9.4162637363,1.5311648352,49.4989010989,3.9367912088,4.258021978,71.0654945055,9.1301098901,1.3930549451,31.5797802198,6.8669010989,1.0,16.7676483516
136,2020-07-15,USD,1.4237154841,1.7090178259,5.3225270884,1.3567808459,0.9422404754,6.9883781894,23.232261447,6.5069031807,0.7911569381,7.7523593149,6.5805662356,308.6770360014,14587.5043691017,3.4292205523,75.1232086683,140.4229290458,106.8245368752,1200.2359314925,22.2613596645,4.2624956309,9.2865256903,1.5201852499,49.4442502621,3.9049283467,4.2326983572,70.8203425376,9.0412443202,1.3879762321,31.489863684,6.8654316672,1.0,16.520534778
137,2020-07-16,USD,1.431400035,1.7135097249,5.3578062029,1.3537760645,0.945067461,6.9967583669,23.3861923953,6.522866655,0.7961713685,7.7545120028,6.6020676362,310.2155247941,14625.0043805852,3.4349921149,75.2194673208,140.178727878,107.0965480988,1203.5570352199,22.3454529525,4.2715086736,9.2998072542,1.5278605222,49.4997371649,3.9362186788,4.2432977046,71.1308918872,9.0678114596,1.3919747678,31.6698790958,6.8617487296,1.0,16.6620816541
138,2020-07-17,USD,1.4315715786,1.7114105705,5.3236786839,1.3571928596,0.9409345467,6.9981624081,23.3479173959,6.5149632482,0.7969723486,7.7543752188,6.596079804,309.5204760238,14695.003500175,3.4348092405,74.9649982499,140.1820091005,107.2191109555,1204.5414770739,22.4126706335,4.2634756738,9.2750262513,1.5280889044,49.4495974799,3.9225586279,4.2371368568,71.6143682184,9.0418270914,1.3901820091,31.7098354918,6.861480574,1.0,16.6692334617
139,2020-07-20,USD,1.4289832285,1.7084206848,5.3703703704,1.356743536,0.9378057303,6.9874213836,23.2337526205,6.5059399022,0.7911862334,7.7519217331,6.5810621943,307.9664570231,14785.00174703,3.4310796646,74.803895877,139.9371069182,107.1191474493,1202.891334731,22.5556429071,4.2624912648,9.2645003494,1.5229734451,49.3535988819,3.8951781971,4.2293850454,71.5190426275,8.9980782669,1.3896750524,31.7749825297,6.857791754,1.0,16.7198637317
140,2020-07-21,USD,1.4116927379,1.7091671764,5.2797343354,1.3457135367,0.9385650616,6.9896006292,23.0962160273,6.5060735821,0.7869876781,7.7518133357,6.5804421917,306.4231407848,14707.6815520405,3.4258498645,74.6137376562,139.2117451717,107.2271257537,1195.4557371319,22.3638905881,4.2614698943,9.1700602989,1.5122782487,49.3358385039,3.8767805645,4.2289609368,70.8584287337,8.9478283667,1.3887092546,31.6298173556,6.8486410906,1.0,16.4996941362
141,2020-07-22,USD,1.3939367766,1.6892382104,5.1753325272,1.3422007255,0.9315080325,6.995940577,22.7716358611,6.429607877,0.7870357575,7.7509932631,6.496804284,301.666954569,14569.0015546727,3.4220936258,74.5275522543,136.2929694248,107.0478493695,1195.6987389877,22.3453964415,4.252461565,9.0985489722,1.4966315426,49.3263085162,3.825185697,4.1814648471,70.7883917775,8.8456555536,1.3832268095,31.5650371394,6.8491103818,1.0,16.3689756435
142,2020-07-23,USD,1.404270032,1.6905523381,5.1451292247,1.3385772323,0.9275650445,7.0063964042,22.7694701357,6.4334860403,0.7882703777,7.7514046158,6.5014262253,300.2074509465,14649.4943383179,3.4194831014,74.8353358112,136.3989973204,107.1657014435,1200.890310312,22.4466246002,4.2585357421,9.1687267698,1.5026363558,49.4442043392,3.8154550955,4.1797043824,71.3737574553,8.8719854784,1.3858587605,31.7097415507,6.8483879333,1.0,16.6136226122
143,2020-07-24,USD,1.4107512061,1.6848725017,5.2357856651,1.3420055134,0.9243625086,7.0169710544,22.6292212267,6.4126464507,0.7838128877,7.7513783598,6.4757064094,298.9145416954,14629.5658166782,3.4150585803,74.8328738801,135.9407305307,106.2715368711,1203.3339076499,22.4676085458,4.2644727774,9.213731909,1.5080978635,49.3762922123,3.794452102,4.1630771881,71.8416609235,8.8464851826,1.3855099931,31.7203652653,6.8483804273,1.0,16.7427636113
144,2020-07-27,USD,1.4006802721,1.6630952381,5.1801870748,1.3375,0.9215986395,7.0020408163,22.2729591837,6.3295918367,0.7767006803,7.7511904762,6.3914115646,294.1411564626,14520.0,3.4135204082,74.7321428571,134.693877551,105.3401360544,1196.556122449,22.1159013605,4.2524659864,9.0716836735,1.4970238095,49.1641156463,3.7428571429,4.1073979592,71.4865646259,8.731122449,1.3789115646,31.5051020408,6.8496598639,1.0,16.443877551
145,2020-07-28,USD,1.4006998378,1.6691986003,5.1762396518,1.3393360075,0.9181531109,7.0018776137,22.4041990271,6.3522232653,0.7763762055,7.7502773748,6.4069301016,296.1338226508,14535.0004267304,3.4156354016,74.8604591619,135.3588802595,105.2658530341,1200.0768114705,22.056669796,4.2525390458,9.1269096185,1.5046513613,49.2139626184,3.7598361355,4.1269096185,72.4087223692,8.7752837757,1.3798753947,31.509772126,6.9371852863,1.0,16.5840232141
146,2020-07-29,USD,1.3942857143,1.6680597015,5.129978678,1.3360341151,0.9182089552,6.9993176972,22.4230277186,6.3477185501,0.7708742004,7.750021322,6.3914712154,296.5202558635,14535.0021321962,3.4102345416,74.7923240938,135.6076759062,105.1428571429,1194.2174840085,21.8601279318,4.2434968017,9.0893816631,1.5044776119,49.0729211087,3.7692110874,4.1232409382,72.4200426439,8.7735607676,1.3767164179,31.4703624733,6.9721108742,1.0,16.4834968017
147,2020-07-30,USD,1.4004939113,1.6655028528,5.2106787022,1.3430128587,0.9149280422,7.0033211275,22.3520395129,6.3379034318,0.7686962446,7.7502341821,6.376564762,294.3029890147,14600.0,3.401771268,74.8871668228,135.5701268841,105.2371625649,1195.7421442562,22.1494507366,4.239461807,9.1299497573,1.5095801754,49.1203270033,3.7537256238,4.1146214766,73.7659030912,8.7769735161,1.3762241335,31.4400068126,6.9810099634,1.0,16.7819126288
148,2020-07-31,USD,1.3916272789,1.6507427414,5.1670324105,1.3418298447,0.9089297772,6.9747636732,22.0923362593,6.2830857529,0.76006921,7.7502532073,6.3145678596,291.1461850101,14655.6380823768,3.40243079,74.8105165429,135.043889264,104.9206617151,1189.7029034436,22.179270763,4.2395340986,9.0583220797,1.4999155976,49.0580688724,3.7165766374,4.0779034436,74.0124915598,8.6795239703,1.3711174882,31.1850101283,6.9712187711,1.0,16.9615124916
149,2020-08-03,USD,1.4078117005,1.6679174484,5.2340951731,1.343595429,0.9196657002,6.9844789357,22.4449940304,6.3505031554,0.7676360225,7.7504690432,6.375149241,294.831997271,14714.3100801637,3.4159986355,75.2008357496,136.4489169367,106.1828415487,1195.0025584172,22.4023537438,4.2214736483,9.1410540679,1.5095514242,49.1037011769,3.769486611,4.1237421115,73.8545113423,8.7803172437,1.3770254136,31.2502132014,6.9814088351,1.0,17.2929387685
150,2020-08-04,USD,1.402039949,1.6623884403,5.3330216745,1.3406714832,0.9146621334,6.9831704207,22.2872928177,6.3291117722,0.7678283043,7.7500212495,6.3478963026,293.0131746706,14684.9978750531,3.4247343816,75.1215469613,135.996600085,106.0603484913,1195.4866128347,22.7285167871,4.2204844879,9.1430514237,1.5135571611,49.1066723332,3.7445813855,4.1103272418,73.7165320867,8.7569060773,1.3765405865,31.1160220994,6.9689757756,1.0,17.414279643
151,2020-08-05,USD,1.3847646364,1.6499072043,5.2565378775,1.324700523,0.9085540746,6.9408638434,22.0153534672,6.285473258,0.7614729205,7.7502108993,6.3002362072,290.61920027,14550.0,3.4078791969,74.8346549688,135.1442551038,105.7617681795,1185.878184579,22.534587481,4.1925088578,8.9914796693,1.5023620719,49.0298633373,3.7063438502,4.0783701704,72.8608064788,8.6776615488,1.3689893707,31.0097857263,7.0280917834,1.0,17.2280242956
152,2020-08-06,USD,1.3925525627,1.651439669,5.3483070168,1.3297306426,0.9084691379,6.9513636747,22.1244617073,6.2906358186,0.7602212277,7.7502322047,6.3058346703,292.34991134,14611.1627121506,3.4036139492,74.9514481128,135.2697796167,105.5138056236,1186.3463649413,22.4731909145,4.1884657604,8.9958625348,1.5053618171,49.0889132821,3.7214388246,4.0834248079,73.4037828253,8.7110529427,1.3709364181,31.1002279828,7.2492611669,1.0,17.533986321
153,2020-08-07,USD,1.3880849623,1.6550731996,5.3544892951,1.3345180672,0.914276043,6.9592959296,22.2383007532,6.3030379961,0.7647710925,7.7502750275,6.312515867,292.7392739274,14670.0008462385,3.4066175848,75.0046543116,135.9058982821,105.7036472878,1186.3417110942,22.4360666836,4.187526445,9.0067699078,1.5051197427,49.0462892443,3.7303037996,4.0935939748,73.6018447999,8.7300499281,1.3711601929,31.1551155116,7.1946348481,1.0,17.5244139799
154,2020-08-10,USD,1.398027714,1.6626710873,5.4150301794,1.3380090113,0.917283006,6.9712658335,22.2587775227,6.3316330868,0.7664286322,7.7502337839,6.3613023888,293.4540508374,14639.9982997535,3.4110346,74.9064864405,136.5297968205,106.0443764346,1187.0101164669,22.3622375244,4.1955283516,9.0359602142,1.5166199099,49.1260732806,3.7423276375,4.1111961234,73.6337668962,8.7396922554,1.3736291762,31.1400153022,7.3157357817,1.0,17.7209895435
155,2020-08-11,USD,1.3923449037,1.6598489349,5.4373249597,1.328693881,0.9117372486,6.9470423491,22.1972333022,6.3200373419,0.7624798438,7.7501485191,6.3477043198,292.820164644,14722.9058813545,3.4019349911,74.5667487058,136.7223966732,106.0595773572,1182.882118306,22.3226682509,4.1924806925,8.9669863362,1.5134515828,48.8967156072,3.7357209539,4.103793601,72.7198506323,8.727403887,1.3709581601,31.0600016974,7.2485784605,1.0,17.5051345158
156,2020-08-12,USD,1.4029394274,1.6615410755,5.4185710645,1.3290289695,0.9136861779,6.945714043,22.1875796449,6.3267351967,0.7686262849,7.7509132614,6.3618214255,293.2206269646,14760.003398182,3.4067623821,74.8033302183,136.8617789483,106.9747684989,1184.1984538272,22.3754141534,4.1935264633,8.9595616345,1.528927024,48.9601563164,3.74080367,4.1080621867,73.3168804689,8.708945714,1.3733752442,31.1103559596,7.3123778778,1.0,17.4239232011
157,2020-08-13,USD,1.3962646835,1.6528352911,5.3888278543,1.3214738443,0.9113496155,6.9455759317,22.0780867067,6.2937547537,0.7637370067,7.7502746556,6.3487703879,291.4983520663,14839.0095495648,3.4032789656,74.8449252092,136.1446801318,106.9720273811,1185.0080283952,22.3419251247,4.1925124651,8.8859967886,1.5247190062,48.8194033635,3.7157103017,4.0858615736,73.6760753824,8.6831741739,1.3716724415,31.0496070312,7.3349108426,1.0,17.4431674132
158,2020-08-14,USD,1.398882587,1.655633624,5.3965969694,1.3247269957,0.9103530009,6.9499703716,22.1095403369,6.3040717853,0.7633370016,7.7503597731,6.3790739016,292.9907728773,14908.9985609075,3.4055701346,74.8903750106,136.3751798866,106.6706171167,1186.9211885211,22.1812410057,4.1935156184,8.9226276136,1.5297553543,48.7200541776,3.7233556252,4.0937949716,73.2963684077,8.713535935,1.3721323965,31.1097942944,7.3773808516,1.0,17.4486582579
159,2020-08-17,USD,1.3907871425,1.6500464018,5.4134818189,1.3232093141,0.9082088923,6.9401839197,22.0534885683,6.282797604,0.7645743694,7.7502741922,6.3528220704,294.0437020164,14881.0005905678,3.4086729098,74.8245169999,136.2524255463,106.2937652915,1186.0879102337,22.0133299587,4.1920188982,8.8686408504,1.5337045474,48.6737534801,3.7092719143,4.0785455159,73.5256896988,8.6988947946,1.3698641694,31.2098202987,7.3952585843,1.0,17.4440226103
160,2020-08-18,USD,1.3814043339,1.6427011591,5.4407861582,1.3163111036,0.9048378969,6.9214681673,21.9502771712,6.2544935327,0.7590710566,7.7502099782,6.3242062825,293.8434402822,14845.0025197379,3.4022341676,74.650596338,135.8978666219,105.4426339661,1184.3440282211,22.0582899378,4.1825130186,8.819922728,1.5218377289,48.5503107677,3.6846967915,4.0613976146,73.116999832,8.6678985386,1.3648580548,31.1196035612,7.3932471023,1.0,17.3987905258
161,2020-08-19,USD,1.3766864996,1.6389843292,5.4567166681,1.3146735942,0.9059750272,6.9112545043,21.8872035532,6.2392524931,0.7571021537,7.7501885528,6.3125785636,293.1282996732,14770.9963965474,3.3998994385,74.8479007794,135.7579820665,105.3716584262,1178.2200620129,22.1092767954,4.172462918,8.837258024,1.505824185,48.5301265398,3.6823933629,4.056230621,73.3852342244,8.6432581916,1.3641163161,31.2402581078,7.3564904048,1.0,17.194586441
162,2020-08-20,USD,1.3961181435,1.650464135,5.6079324895,1.3210126582,0.9102109705,6.9185654008,21.9924050633,6.2827848101,0.7609535865,7.7502109705,6.3591561181,295.6877637131,14771.0042194093,3.4012658228,75.0987341772,137.2151898734,105.8734177215,1188.3713080169,22.2541772152,4.1724894515,8.9508860759,1.5323206751,48.6978902954,3.7058227848,4.083628692,73.9493670886,8.7388185654,1.3687763713,31.4303797468,7.3526582278,1.0,17.2266666667
163,2020-08-21,USD,1.3970600731,1.6618234344,5.6001359504,1.3223723341,0.912906789,6.9235279123,22.1624607018,6.3251763106,0.7626391367,7.7501911802,6.3933214377,297.969241227,14771.000084969,3.4012235534,74.9409465545,138.1595717563,105.8118786643,1192.242331549,22.1480159742,4.179964313,8.9993202481,1.5332653581,48.7076217181,3.7368510494,4.1129237828,74.5475401478,8.8053360523,1.3706347183,31.5753250064,7.3009601495,1.0,17.2467499363
164,2020-08-24,USD,1.3888748206,1.6508820799,5.5660504769,1.3145944121,0.9083312231,6.9128893391,22.0232970372,6.2830252385,0.7611631637,7.7502321263,6.3585717903,296.1340423736,14670.498860471,3.4011142061,74.0879547565,137.5875749135,105.7314087955,1187.0684561492,21.8879885203,4.1754874652,8.9632818435,1.5243521567,48.4907571537,3.7128386933,4.0854224698,74.2782983034,8.7524267747,1.3676880223,31.4096395712,7.3701358994,1.0,16.9333164514
165,2020-08-25,USD,1.3942779753,1.6554934823,5.5747418317,1.3202133062,0.9101066531,6.9130692399,22.1102082275,6.2995598443,0.761342475,7.750380904,6.3729473506,299.187404774,14644.9974606399,3.4016421195,74.2479261893,138.0565430845,106.373793804,1186.8291857119,21.9040121889,4.1685288641,8.9459962756,1.5305569663,48.5500253936,3.7175385136,4.0970882004,74.7926189267,8.7629084137,1.3687150838,31.4753682072,7.3939393939,1.0,16.7668867445
166,2020-08-26,USD,1.3886674018,1.6590041564,5.5405038595,1.318432437,0.9108490966,6.8930358809,22.2766986174,6.31427602,0.7607939605,7.7502756807,6.3850199338,300.9076257528,14672.4997879379,3.4009670031,74.3175841887,138.4341335143,106.3194503351,1186.6740181525,21.9484264993,4.1699889728,8.9577572313,1.5243871406,48.5740944949,3.7385698533,4.1071337688,75.7967596912,8.7664772245,1.3682246162,31.3402324201,7.354822292,1.0,16.7949783697
167,2020-08-27,USD,1.3798915806,1.6566152804,5.5912248009,1.3146705065,0.9105539556,6.8882771472,22.2564797561,6.3043367779,0.7581314586,7.7500423513,6.3748941216,301.5246484838,14721.3959003896,3.3693884466,73.9162290361,138.4889039471,106.1663560901,1185.6259529053,21.9553616805,4.1725393868,8.9088599017,1.5076232424,48.6057936642,3.7263255972,4.100880908,75.0804675589,8.7360664069,1.3660850415,31.2298831103,7.3407589361,1.0,16.9638319499
168,2020-08-28,USD,1.3609735627,1.6414603441,5.5063365506,1.3053294167,0.9028955099,6.8610155266,21.9890893831,6.2475031473,0.7508854385,7.7503147293,6.3176668065,298.0948384389,14545.2538816618,3.3640788922,73.1955518254,137.2219890894,105.2370960974,1181.0658833403,21.8791439362,4.1655056651,8.787242971,1.4874527906,48.4062106588,3.6861938733,4.0616869492,74.3810323122,8.6112463282,1.3592110785,31.1296684851,7.316491817,1.0,16.687284935
169,2020-08-31,USD,1.3579564489,1.6380234506,5.4220268007,1.3066164154,0.9023450586,6.8434673367,21.9497487437,6.2344221106,0.7504606365,7.7500837521,6.3048576214,296.9346733668,14576.5494137353,3.3610552764,73.2567001675,137.6046901173,105.9212730318,1185.7286432161,21.824958124,4.1654941374,8.756281407,1.4847571189,48.4396984925,3.6826633166,4.0534338358,73.9525125628,8.6170854271,1.3597152429,31.0703517588,7.350921273,1.0,16.7159966499
170,2020-09-01,USD,1.3549678819,1.631600901,5.4330524735,1.3014098607,0.9063985985,6.8189705514,21.8787019271,6.2095603571,0.742262451,7.7500625678,6.2834737632,295.3366146659,14570.0008342371,3.3522148995,72.9194126971,137.2320013348,105.8813714858,1184.7167765079,21.7133561358,4.142487695,8.7075998999,1.4788520898,48.5284057729,3.6643864186,4.0375406691,73.535830483,8.6431133728,1.3576374406,31.0753316092,7.3576374406,1.0,16.639609577
